,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2069,0.40.0,1592581589716,,0.3051949447,0.6569579761,0.03459157188,0.2742871479,5.94E-07,,,,,,,
2070,4.17.9,1622062018321,10 days ago,0.271604274,0.3463332882,0.1458217738,0.3333333333,5.94E-07,,,,,,,
2071,2.15.3,1620079288459,,0.2715955717,0.3463332882,0.1457969103,0.3333333333,5.93E-07,,,,,,,
2072,1.0.0,1615299655765,3 months ago,0.2790724324,0.5393669667,0.003088098614,0.3319471654,5.91E-07,,,,,,,
2073,3.0.2,1596175703438,10 months ago,0.2778672017,0.6526838832,0.02030706529,0.2141558969,5.90E-07,,,,,,,
2074,1.0.2,1620593892156,,0.2777783838,0.5284875995,0.007329820723,0.3333333333,5.89E-07,,,,,,,
2075,1.0.1,1475494143800,5 years ago,0.2682881986,0.8883184051,0.005121934509,0,5.89E-07,,,,,,,
2076,1.1.13,1535471675939,3 years ago,0.2534961068,0.765269475,0.06832932662,0,5.88E-07,,,,,,,
2077,2.2.0,1622147956656,9 days ago,0.282496828,0.5079086007,0.03845023167,0.3333333333,5.87E-07,,,,,,,
2078,2.0.0,1475080271046,5 years ago,0.2797648094,0.8754239482,0.04896464275,0,5.87E-07,,,,,,,
2079,2.2.0,1622147957050,9 days ago,0.2824777698,0.5079086007,0.03839577992,0.3333333333,5.87E-07,,,,,,,
2080,1.0.1,1614035236215,3 months ago,0.2786527528,0.5393669667,0.001889014028,0.3319471654,5.86E-07,10362,20,105,,,,
2081,105,3.3.3,1620929547951,23 days ago,0.2770990681,0.5213817524,0.01469094985,0.3301220283,5.86E-07,,,,,,
2082,1.0.0-spinal.8,1609938954305,5 months ago,0.3158810226,0.6196095601,0.03809976186,0.3333235368,5.84E-07,,,,,,,
2083,2.0.5,1508224320956,4 years ago,0.2689225595,0.8325798457,0.05471030229,0,5.83E-07,,,,,,,
2084,1.2.4,1618106039275,2 months ago,0.2803054363,0.5393669667,0.005512804991,0.3330453273,5.81E-07,,,,,,,
2085,0.1.2,1583245246049,,0.2684790858,0.7848648365,0.002113286168,0.09222852772,5.81E-07,,,,,,,
2086,2.1.2,1607898241458,6 months ago,0.276815775,0.5090232269,0.02126325794,0.3333333333,5.80E-07,,,,,,,
2087,1.37.0,1622149083546,9 days ago,0.2920426156,0.5213817524,0.05417549486,0.3333333333,5.78E-07,,,,,,,
2088,1.0.24,1592899538183,,0.2924651484,0.6165996,0.003353725736,0.3037470412,5.77E-07,,,,,,,
2089,1.0.2,1619017192772,,0.2790356803,0.5326181279,0.007381643639,0.3333333333,5.77E-07,,,,,,,
2090,1.0.14,1566356271022,2 years ago,0.2891637796,0.8332972417,0.01969892116,0.09222852772,5.74E-07,,,,,,,
2091,1.1.4,1512317518076,4 years ago,0.2654368143,0.8604873226,0.02083033572,0,5.74E-07,,,,,,,
2092,0.2.0,1598283943841,9 months ago,0.2753731111,0.5561201764,0.03581873275,0.2742871479,5.74E-07,,,,,,,
2093,0.1.7,1522272492896,3 years ago,0.2574411868,0.7979921204,0.05155300203,0,5.74E-07,,,,,,,
2094,1.0.3,1592668267362,,0.2762632919,0.6165996,0.007321066095,0.2534886821,5.71E-07,,,,,,,
2095,1.8.34,1584122005741,,0.2667666878,0.564128391,0.02516323354,0.2534886821,5.71E-07,,,,,,,
2096,1.0.6,1507296368317,4 years ago,0.2675607086,0.8883184051,0.003043391725,0,5.70E-07,,,,,,,
2097,2.0.0,1589896114527,,0.3011016916,0.8457175616,0.008318765972,0.1270710143,5.70E-07,,,,,,,
2098,1.0.4,1621894193995,11 days ago,0.3114453765,0.6391933323,0.008630600386,0.3333333333,5.70E-07,,,,,,,
2099,1.0.3,1458287500091,5 years ago,0.2837063216,0.9310131466,0.01257822177,0,5.69E-07,,,,,,,
2100,4.1.0,1502364645710,4 years ago,0.277159765,0.9130279324,0.009289672357,0,5.68E-07,10362,20,106,,,,
2101,106,1.1.7,1605212505013,7 months ago,0.2819864845,0.5090232269,0.07201737803,0.2973526688,5.64E-07,,,,,,
2102,20,1.1.0,1610573215688,5 months ago,0.2785844873,0.4966722252,0.05463063486,0.3156059928,5.63E-07,,,,,,
2103,4.0.0,1599902602661,9 months ago,0.2989136521,0.6205083204,0.003769157678,0.3184055738,5.63E-07,,,,,,,
2104,1.0.1,1609237039704,5 months ago,0.3080005155,0.6377384732,0.001421330301,0.3319471654,5.62E-07,,,,,,,
2105,1.0.1,1573736494969,2 years ago,0.2712871294,0.8153738218,0.002033476072,0.07418076064,5.60E-07,,,,,,,
2106,1.0.6,1616801046450,2 months ago,0.2807944388,0.5370272105,0.008637250706,0.3333235368,5.60E-07,,,,,,,
2107,1.0.5,1574428551172,2 years ago,0.2759258565,0.7543901078,0.1044098406,0.0373296571,5.59E-07,,,,,,,
2108,2.0.3,1562622741176,2 years ago,0.2635722159,0.7545742641,0.01405700552,0.09222852772,5.58E-07,,,,,,,
2109,0.3.4,1517186568918,3 years ago,0.2627067992,0.29737454,0.1628799223,0.3328184698,5.56E-07,,,,,,,
2110,2.0.1,1511087512093,4 years ago,0.2758268833,0.8954242522,0.02057030758,0,5.56E-07,,,,,,,
2111,1.1.2,1558501965312,2 years ago,0.2803567285,0.8348381944,0.04811397195,0.0373296571,5.53E-07,,,,,,,
2112,0.4.2,1537038515986,3 years ago,0.2702088035,0.7682799815,0.1134994546,0,5.53E-07,,,,,,,
2113,2.7.1,1599256912092,9 months ago,0.2817713994,0.5393669667,0.05322424037,0.2895223579,5.53E-07,,,,,,,
2114,1.1.64,1622866984504,5 hours ago,0.2870049914,0.5393669667,0.02436638496,0.3333333333,5.52E-07,,,,,,,
2115,3.39.0,1622266158712,7 days ago,0.28851458,0.5393669667,0.0286794952,0.3333333333,5.51E-07,,,,,,,
2116,2.2.8,1554394599103,2 years ago,0.2703669437,0.8611980933,0.03430718779,0,5.49E-07,,,,,,,
2117,2.6.2,1614970238949,3 months ago,0.2691249798,0.3463332882,0.138738076,0.3333333333,5.49E-07,,,,,,,
2118,2.2.0,1555424942070,2 years ago,0.2797144491,0.9201337794,0.01049804353,0,5.49E-07,,,,,,,
2119,3.13.8,1606597166591,6 months ago,0.2969336684,0.5284875995,0.06205967006,0.3333328687,5.49E-07,,,,,,,
2120,0.2.0,1612475182339,4 months ago,0.2657067465,0.4013433287,0.08542750162,0.3297260637,5.46E-07,10362,20,107,8AYoBm08IC95RkB1Gtg_TfpUpyaijN7SMkBJUVGdX8J,,,
2121,5to3,1.0.4,1554977991086,2 years ago,0.2795694448,0.930056042,0.001578949134,0,5.46E-07,,,,,,
2122,1.0.0,1611941611234,4 months ago,0.2791172194,0.5393669667,0.00217222019,0.3329910065,5.42E-07,,,,,,,
2123,2.0.5,1463086919896,5 years ago,0.2569905262,0.832828933,0.02040527503,0,5.42E-07,,,,,,,
2124,1.1.1,1620070794666,,0.2790323665,0.4267813748,0.09808939242,0.3333333333,5.42E-07,,,,,,,
2125,1.3.0,1617920504344,2 months ago,0.2854437292,0.5284875995,0.03244211275,0.3301220283,5.40E-07,,,,,,,
2126,1.0.3,1509767750269,4 years ago,0.267264681,0.8881400884,0.002350441357,0,5.40E-07,,,,,,,
2127,1.124.0,1622640500033,3 days ago,0.2747284179,0.5113567447,0.01329922245,0.3333333333,5.39E-07,,,,,,,
2128,2.18.0,1622599773244,3 days ago,0.270220468,0.3463332882,0.1418680426,0.3333333333,5.39E-07,,,,,,,
2129,2.0.0,1458603255887,5 years ago,0.2626937797,0.8210080344,0.04683248396,0,5.39E-07,,,,,,,
2130,0.0.23,1580895063044,,0.2724914851,0.6084950308,0.003491248835,0.2534886821,5.38E-07,,,,,,,
2131,1.1.3,1560068427612,2 years ago,0.289288122,0.9148952617,0.005011895629,0.0373296571,5.35E-07,,,,,,,
2132,1.0.1,1619559170813,,0.3111661917,0.6391933323,0.007832929709,0.3333333333,5.35E-07,,,,,,,
2133,1.1.1,1569328755938,2 years ago,0.2775441681,0.5037780723,0.02829113905,0.332882422,5.34E-07,,,,,,,
2134,1.0.1,1504771676161,4 years ago,0.2798282815,0.9310131466,0.001498107123,0,5.33E-07,,,,,,,
2135,2.1.0,1572336016348,2 years ago,0.2989034256,0.8827629319,0.005127318063,0.09222852772,5.33E-07,,,,,,,
2136,1.4.6,1595218443920,,0.2849500204,0.6066773374,0.014232393,0.2799013762,5.31E-07,,,,,,,
2137,0.2.13,1594319332228,,0.2862656793,0.632375151,0.001578949134,0.2742871479,5.31E-07,,,,,,,
2138,1.8.2,1622062011285,10 days ago,0.2682117668,0.3463332882,0.1361288962,0.3333333333,5.31E-07,,,,,,,
2139,1.0.1,1614940782012,3 months ago,0.27275489,0.5138707253,0.005848057397,0.3329910065,5.29E-07,,,,,,,
2140,3.2.0,1597669416064,10 months ago,0.2782264675,0.5037780723,0.03557300972,0.3275499782,5.29E-07,10362,20,108,2-su8rTy6u2zJaLF8Ma1lTx6zQJkRl-ft-SyGweHdsw,,,
2141,108,0.2.2,1562847799195,2 years ago,0.2637989579,0.7126965355,0.1054989064,0.0373296571,5.28E-07,,,,,,
2142,20,4.2.1,1503516598894,4 years ago,0.2826512789,0.5442144651,0.05051448288,0.2905910581,5.28E-07,,,,,,
2143,1.1.0,1595449024931,10 months ago,0.2861256709,0.6388884065,0.03421182753,0.2356714552,5.27E-07,,,,,,,
2144,1.5.1,1605889267843,7 months ago,0.2903412725,0.5679234199,0.01093160297,0.3318233871,5.27E-07,,,,,,,
2145,1.0.2,1567639694984,2 years ago,0.2584171662,0.7906642946,0.02329285086,0.0373296571,5.26E-07,,,,,,,
2146,1.0.1,1530789426304,3 years ago,0.284525427,0.9409354092,0.006413726372,0,5.25E-07,,,,,,,
2147,2.0.0,1620239713154,,0.2804059224,0.5393669667,0.005511901985,0.3333333333,5.25E-07,,,,,,,
2148,2.0.0,1529640771273,3 years ago,0.2628683488,0.8699589419,0.005373332151,0,5.25E-07,,,,,,,
2149,1.0.0,1622569895338,4 days ago,0.3092809534,0.6377384732,0.003693556601,0.3333333333,5.23E-07,,,,,,,
2150,1.2.2,1614083287330,3 months ago,0.2788789894,0.5284875995,0.01097450832,0.3328332333,5.23E-07,,,,,,,
2151,1.11.0,1603396457351,7 months ago,0.2885693512,0.5973417062,0.02295432599,0.2895223579,5.22E-07,,,,,,,
2152,1.0.1,1495406367710,4 years ago,0.2765286345,0.9193795409,0.002042206306,0,5.21E-07,,,,,,,
2153,1.8.2,1622062011300,10 days ago,0.2681824523,0.3463332882,0.1360451403,0.3333333333,5.21E-07,,,,,,,
2154,2.2.3,1616182252351,3 months ago,0.3197529962,0.6388884065,0.03277434749,0.3331870074,5.20E-07,,,,,,,
2155,0.1.0,1596796952254,10 months ago,0.3078318637,0.6569579761,0.006838029513,0.3095747444,5.20E-07,,,,,,,
2156,1.0.1,1524509904987,3 years ago,0.2692191229,0.8954242522,0.001690992148,0,5.18E-07,,,,,,,
2157,0.20.0,1622825401954,17 hours ago,0.2755093597,0.5153755392,0.01771562586,0.327703511,5.18E-07,,,,,,,
2158,2.4.1,1613703732797,4 months ago,0.2910497338,0.5393669667,0.03592626107,0.333329864,5.16E-07,,,,,,,
2159,1.0.2,1621866328916,12 days ago,0.2653624951,0.8153738218,0.003435154304,0.05585155574,5.16E-07,,,,,,,
2160,1.3.1,1605824992856,7 months ago,0.2800407741,0.5393669667,0.004468621173,0.3333333333,5.16E-07,10362,20,109,,,,
2161,109,5.0.0,1622390791402,6 days ago,0.2938871953,0.5393669667,0.04402982462,0.3333333333,5.16E-07,,,,,,
2162,20,2.5.9,1622062019121,10 days ago,0.2695889306,0.3463332882,0.1400636498,0.3333333333,5.16E-07,,,,,,
2163,0.2.7-dev,1594203502654,,0.3046022896,0.6249506409,0.004225570365,0.3303947079,5.16E-07,,,,,,,
2164,0.3.2,1618717093008,2 months ago,0.2780351495,0.5262733153,0.009961395009,0.3333333333,5.15E-07,,,,,,,
2165,4.1.10,1612209002509,4 months ago,0.285087894,0.5442144651,0.01473396522,0.3333333333,5.15E-07,,,,,,,
2166,1.11.0,1603396457292,7 months ago,0.2845173588,0.5921402351,0.01583560852,0.2895223579,5.12E-07,,,,,,,
2167,1.0.2,1460217613908,5 years ago,0.2774769057,0.9229501949,0.001690992148,0,5.12E-07,,,,,,,
2168,1.0.0,1490368620873,4 years ago,0.2830668214,0.9409354092,0.00224628187,0,5.11E-07,,,,,,,
2169,1.1.0,1585251534615,,0.2793658561,0.5393669667,0.002971260551,0.332902357,5.11E-07,,,,,,,
2170,0.5.2,1617376412985,2 months ago,0.3267803651,0.6848136573,0.01334171782,0.3333333333,5.11E-07,,,,,,,
2171,1.0.2,1525137182610,3 years ago,0.2664038389,0.8858821422,0.001826275022,0,5.11E-07,,,,,,,
2172,3.0.0,1538861175606,3 years ago,0.2721406955,0.8496079554,0.04930945389,0,5.10E-07,,,,,,,
2173,3.0.2,1598444556412,9 months ago,0.278696908,0.6526838832,0.001162096329,0.2356714552,5.10E-07,,,,,,,
2174,0.1.2,1621603360896,15 days ago,0.2803565546,0.5421766312,0.003477430755,0.3328184698,5.10E-07,,,,,,,
2175,1.68.3,1588136932988,,0.2909746363,0.8758846763,0.006417049203,0.07418076064,5.09E-07,,,,,,,
2176,0.6.0,1450298317788,5 years ago,0.2648703354,0.8138954363,0.05914772714,0,5.09E-07,,,,,,,
2177,1.1.0,1489397986731,4 years ago,0.2545451747,0.7636003989,0.07275729997,0,5.08E-07,,,,,,,
2178,0.1.5,1616081832394,3 months ago,0.3015720139,0.6037251349,0.0108223051,0.3333333333,5.08E-07,,,,,,,
2179,1.3.1,1578353393189,,0.2694844097,0.8496079554,0.004390408953,0.0373296571,5.08E-07,,,,,,,
2180,1.0.3,1568993994936,2 years ago,0.2786635702,0.8301435828,0.04730032961,0.0373296571,5.08E-07,10362,20,110,,,,
2181,110,1.0.2,1609837111070,5 months ago,0.2887478385,0.5696092847,0.003670693381,0.3330866011,5.07E-07,,,,,,
2182,20,0.1.11,1577329058589,0.2986333249,0.742253561,0.002864836245,0.2141558969,5.07E-07,,,,,,,
2183,1.0.0,1618224500748,2 months ago,0.2816712811,0.5385834964,0.009798758626,0.3333333333,5.06E-07,,,,,,,
2184,3.2.3-rc1,1613012541010,4 months ago,0.280092613,0.5432573604,0.002668276983,0.3319471654,5.06E-07,,,,,,,
2185,0.1.4,1610273453798,5 months ago,0.2907337073,0.5766365916,0.00307446603,0.3333333333,5.05E-07,,,,,,,
2186,3.14.1,1622000605870,10 days ago,0.2966354623,0.5393669667,0.05188201613,0.3333333333,5.03E-07,,,,,,,
2187,1.4.0,1612642182207,4 months ago,0.2773207037,0.5313642369,0.003556474324,0.3333333333,5.01E-07,,,,,,,
2188,1.0.1,1616509134013,2 months ago,0.2764580823,0.5284875995,0.003899857712,0.3329910065,5.00E-07,,,,,,,
2189,1.3.0,1569913600737,2 years ago,0.3094631703,0.9006694068,0.00228335481,0.109894783,4.99E-07,,,,,,,
2190,1.0.0,1523973907040,3 years ago,0.2618232947,0.8709022083,0.001578949134,0,4.99E-07,,,,,,,
2191,2.3.0,1470474950279,5 years ago,0.2696604091,0.8425021083,0.04831364738,0,4.97E-07,,,,,,,
2192,1.4.0,1604044502932,7 months ago,0.2778342176,0.55,0.002573249634,0.3198102292,4.97E-07,,,,,,,
2193,0.1.30,1571045771099,2 years ago,0.2713923381,0.8373882307,0.001793783954,0.05585155574,4.97E-07,,,,,,,
2194,1.1.0,1620381815799,,0.3079848128,0.6246625517,0.01119823035,0.3333333333,4.96E-07,,,,,,,
2195,1.0.2,1447344412396,6 years ago,0.274600512,0.9130279324,0.001977520796,0,4.96E-07,,,,,,,
2196,7.1.0,1600933810777,8 months ago,0.306136196,0.5706081861,0.05252250765,0.333059607,4.95E-07,,,,,,,
2197,3.6.0,1582309105753,,0.267059422,0.61230727,0.09454707714,0.14364504,4.94E-07,,,,,,,
2198,1.5.4,1620079288431,,0.2681997023,0.3463332882,0.1360944262,0.3333333333,4.93E-07,,,,,,,
2199,1.0.0,1597223808599,10 months ago,0.2762646863,0.6445764776,0.001162096329,0.2356714552,4.93E-07,,,,,,,
2200,1.3.3,1622050889792,10 days ago,0.2723216943,0.5090232269,0.008423027447,0.3333333333,4.92E-07,10362,20,111,,,,
2201,111,11.1.1,1621760719523,13 days ago,0.3078383008,0.6246625517,0.01077962458,0.3333333333,4.92E-07,,,,,,
2202,20,0.1.33,1622791685003,0.2830922935,0.5322543686,0.01928376083,0.3333333333,4.91E-07,,,,,,,
2203,2.0.2,1619406851974,,0.2736933547,0.5090232269,0.01234205703,0.3333333333,4.91E-07,,,,,,,
2204,2.1.1,1607819020585,6 months ago,0.2898552702,0.5695340814,0.007051731123,0.3329341139,4.91E-07,,,,,,,
2205,0.1.15,1584388103864,,0.2810627825,0.6182087742,0.01199679137,0.261146495,4.88E-07,,,,,,,
2206,1.2.1,1557498635693,2 years ago,0.259461912,0.7349257352,0.1113834041,0,4.88E-07,,,,,,,
2207,2.10.14,1620722741313,25 days ago,1520006273@qq.com,0.2805366112,0.5326181279,0.01167001757,0.3333333333,4.87E-07,,,,,,
2208,1.0.1,1614434329709,3 months ago,0.2947749508,0.5890736573,0.004302860809,0.3329910065,4.86E-07,,,,,,,
2209,1.1.1,1546797682016,2 years ago,0.2706265567,0.9006694068,0.001216384755,0,4.86E-07,,,,,,,
2210,4.1.1,1595697132588,10 months ago,0.2975723421,0.6236619793,0.03067836928,0.2849609117,4.86E-07,,,,,,,
2211,1.1.6,1595988667835,10 months ago,0.2967881933,0.635295585,0.002717099846,0.300710094,4.86E-07,,,,,,,
2212,1.2.0,1593849650175,,0.2718462631,0.5393669667,0.003139592397,0.3112494736,4.85E-07,,,,,,,
2213,1.8.22,1621192182050,20 days ago,0.2900766021,0.550124072,0.02392203948,0.3333333333,4.85E-07,,,,,,,
2214,1.4.2-c,1607021013251,6 months ago,0.3043112742,0.6205083204,0.004272972104,0.3333235368,4.84E-07,,,,,,,
2215,0.0.4,1616428994091,2 months ago,0.3008103064,0.6037251349,0.008655794424,0.3333235368,4.83E-07,,,,,,,
2216,1.1.0,1463800701387,5 years ago,0.2614966261,0.8476314222,0.02059199842,0,4.82E-07,,,,,,,
2217,1.1.0,1569327192816,2 years ago,0.2761235506,0.5037780723,0.02417440367,0.3329402503,4.82E-07,,,,,,,
2218,1.11.0,1603396449937,7 months ago,0.2869239197,0.5919467009,0.02287738325,0.2895223579,4.82E-07,,,,,,,
2219,1.8.0,1620399926494,,0.2875501813,0.55,0.0168100418,0.3333333333,4.80E-07,,,,,,,
2220,2.2.1,1622859342007,7 hours ago,0.2790819132,0.5326181279,0.007513737709,0.3333333333,4.80E-07,10362,20,112,,,,
2221,1.4.3,1607103038988,6 months ago,0.3041227851,0.6205083204,0.003814467302,0.3332435013,4.78E-07,,,,,,,
2222,1.0.3,1581022566730,,0.294942116,0.85056506,0.003741211168,0.109894783,4.78E-07,,,,,,,
2223,1.0.11,1592980774361,,0.2972309492,0.5999530245,0.003014901381,0.3319709324,4.75E-07,,,,,,,
2224,1.1.4,1595566746412,10 months ago,0.2704403984,0.4843136997,0.02914135764,0.3284194667,4.74E-07,,,,,,,
2225,1.0.1,1563793066077,2 years ago,0.2629246717,0.765269475,0.02108732288,0.07418076064,4.74E-07,,,,,,,
2226,9.0.1,1599801766420,9 months ago,0.2734581137,0.5696092847,0.05740091128,0.2356714552,4.74E-07,,,,,,,
2227,2.1.0,1620419538550,,0.3043882837,0.6179137129,0.00670715195,0.3333333333,4.73E-07,,,,,,,
2228,1.2.63,1622489414164,5 days ago,0.2858815694,0.5393669667,0.02115660788,0.3333333333,4.72E-07,,,,,,,
2229,1.1.1,1618056621675,2 months ago,0.2863513494,0.5442144651,0.01834383781,0.3333333333,4.72E-07,,,,,,,
2230,0.11.2,1621294209387,18 days ago,0.2641076504,0.4469587836,0.03816541813,0.3333203399,4.71E-07,,,,,,,
2231,1.1.1,1586598676133,,0.268748124,0.5146574395,0.009454734686,0.3172621,4.70E-07,,,,,,,
2232,0.0.21,1610546436769,5 months ago,0.2787948309,0.5421766312,0.004130321845,0.327703511,4.69E-07,,,,,,,
2233,2.5.1,1607877166118,6 months ago,0.3115364068,0.6492595761,0.001648646024,0.3319471654,4.69E-07,,,,,,,
2234,1.9.0,1622149086696,9 days ago,0.2857630965,0.5213817524,0.03623401183,0.3333333333,4.69E-07,,,,,,,
2235,104corp,1.7.0,1577961608998,0.2949772174,0.6066773374,0.004013733898,0.3187691695,4.68E-07,,,,,,,
2236,1.3.6,1616165632715,3 months ago,0.2724124499,0.5090232269,0.008682329177,0.3333333333,4.68E-07,,,,,,,
2237,1.2.5,1612131060456,4 months ago,0.2776463254,0.5284875995,0.006952511231,0.3333333333,4.68E-07,,,,,,,
2238,0.1.9,1597109921135,10 months ago,0.313974482,0.6570846782,0.003126167526,0.3307283426,4.67E-07,,,,,,,
2239,1.0.0,1606395473099,6 months ago,0.275257013,0.5284875995,0.001512072218,0.3319471654,4.67E-07,,,,,,,
2240,1.0.1,1615271304997,3 months ago,0.2940300053,0.5890736573,0.003218286469,0.3319471654,4.66E-07,10362,20,113,,,,
2241,113,1.3.2,1524620594830,3 years ago,0.2591446406,0.8153738218,0.04152141158,0,4.66E-07,,,,,,
2242,20,1.3.1,1621269842928,19 days ago,0.2972422467,0.6032995121,0.01338052498,0.3187691695,4.66E-07,,,,,,
2243,1.0.12,1617849671399,2 months ago,0.2974828126,0.5943188119,0.007201435337,0.3333333333,4.65E-07,,,,,,,
2244,1.0.10,1622624531258,3 days ago,0.291680422,0.5707132494,0.01085651578,0.3333333333,4.65E-07,,,,,,,
2245,1.0.2,1482105014936,4 years ago,0.2811464515,0.9126307021,0.02102068825,0,4.64E-07,,,,,,,
2246,2.0.0,1532418669077,3 years ago,0.3053485554,0.623705447,0.005001305378,0.3328184698,4.64E-07,,,,,,,
2247,1.0.2,1614954603544,3 months ago,0.2694135503,0.5037780723,0.004699723423,0.3332435013,4.64E-07,,,,,,,
2248,4.0.0,1511354511362,4 years ago,0.2583875191,0.8348381944,0.0226744595,0,4.61E-07,,,,,,,
2249,1.1.0,1587294483762,,0.2922806353,0.869420872,0.01568887846,0.07418076064,4.61E-07,,,,,,,
2250,1.68.2,1587962502974,,0.2895197668,0.8758846763,0.002260279057,0.07418076064,4.61E-07,,,,,,,
2251,2.8.3,1620079288572,,0.2679298421,0.3463332882,0.1353233972,0.3333333333,4.59E-07,,,,,,,
2252,1.0.0,1617864268693,2 months ago,0.309133728,0.6370167972,0.004233818624,0.3329910065,4.58E-07,,,,,,,
2253,2.0.1,1614598010451,3 months ago,0.2766924212,0.5332405477,0.004676141785,0.3288103065,4.56E-07,,,,,,,
2254,0.1.0,1496771428197,4 years ago,0.2727817985,0.8485272261,0.05206751614,0,4.55E-07,,,,,,,
2255,1.0.7,1587715521213,,0.2851760188,0.8539115477,0.008683680806,0.07418076064,4.55E-07,,,,,,,
2256,3.1.12,1620716154911,25 days ago,0.281772595,0.533954184,0.01405620885,0.3333333333,4.54E-07,,,,,,,
2257,1.0.5,1539266459373,3 years ago,0.289632123,0.9409354092,0.02100428643,0,4.52E-07,,,,,,,
2258,1.124.0,1622640499779,3 days ago,0.2750600391,0.510124786,0.01530267612,0.3333333333,4.52E-07,,,,,,,
2259,0.0.1,1605455738410,7 months ago,0.2654996456,0.6086930086,0.001162096329,0.2356714552,4.51E-07,,,,,,,
2260,0.20.0,1622825440820,17 hours ago,0.2750586174,0.5153755392,0.01642779081,0.327703511,4.51E-07,10362,20,114,,,,
2261,1.1.1,1525436173875,3 years ago,0.2690885574,0.8954242522,0.001317947933,0,4.51E-07,,,,,,,
2262,0.3.1,1582484482046,,0.2608874545,0.7374060627,0.003435604746,0.109894783,4.50E-07,,,,,,,
2263,1.1.3,1612376766940,4 months ago,0.284942831,0.5190941834,0.03616161134,0.3330228914,4.50E-07,,,,,,,
2264,1.22.3,1609445761344,5 months ago,0.2676530372,0.3463332882,0.1345325258,0.3333333333,4.50E-07,,,,,,,
2265,1.0.1,1569822248107,2 years ago,0.2951566463,0.8954242522,0.001617441047,0.07418076064,4.50E-07,,,,,,,
2266,1.1.6,1621495336095,16 days ago,0.2877218268,0.5045215942,0.05628194805,0.3333333333,4.49E-07,,,,,,,
2267,3.0.4,1581454754212,,0.27171195,0.7543901078,0.002628750553,0.1270710143,4.49E-07,,,,,,,
2268,3.3.0,1511233951248,4 years ago,0.2631324021,0.7472842608,0.1112774967,0,4.48E-07,,,,,,,
2269,1.0.0,1611927498579,4 months ago,0.3049877773,0.6246625517,0.002725103756,0.3332435013,4.48E-07,,,,,,,
2270,1.2.5,1606511756261,6 months ago,0.2742592214,0.3994495053,0.1126596509,0.3285528341,4.48E-07,,,,,,,
2271,0.0.0,1600056010761,9 months ago,0.2953723535,0.7076939237,0.00165476316,0.2356714552,4.48E-07,,,,,,,
2272,1.1.1,1608108638267,6 months ago,0.2847957348,0.5213817524,0.03584579041,0.3309576641,4.48E-07,,,,,,,
2273,2.2.0,1620056178855,,0.2688937838,0.4589188801,0.04157558032,0.3333333333,4.47E-07,,,,,,,
2274,1.5.0,1615037620250,3 months ago,0.2664935052,0.4521700413,0.04170719662,0.3321284972,4.47E-07,,,,,,,
2275,1.2.0,1608009325730,6 months ago,0.2903071138,0.5393669667,0.03464867907,0.3324856745,4.45E-07,,,,,,,
2276,1.37.0,1622149046964,9 days ago,0.2881954615,0.5213817524,0.04318362591,0.3333333333,4.44E-07,,,,,,,
2277,1.0.0,1562165812372,2 years ago,0.2900538828,0.8153738218,0.002762517967,0.1270710143,4.44E-07,,,,,,,
2278,2.4.0,1556675149683,2 years ago,0.2876798219,0.9229501949,0.03084218127,0,4.44E-07,,,,,,,
2279,1.0.0,1565780568263,2 years ago,0.2734691627,0.5037780723,0.01666888198,0.3328618068,4.42E-07,,,,,,,
2280,1.2.0,1437988600914,6 years ago,0.266004888,0.8277323474,0.05052909667,0,4.42E-07,10362,20,115,,,,
2281,115,1.0.4,1606411387856,6 months ago,0.2703834461,0.5090232269,0.002885175267,0.3333333333,4.41E-07,,,,,,
2282,20,3.36.0,1622266158992,7 days ago,0.2832338262,0.5168427783,0.03289807449,0.3333333333,4.41E-07,,,,,,
2283,1.2.4,1594936153222,,0.2800351254,0.5333350979,0.02455041484,0.3184055738,4.41E-07,,,,,,,
2284,0.0.49,1602116763474,8 months ago,0.2907472333,0.5766365916,0.006231292407,0.3302151529,4.40E-07,,,,,,,
2285,1.0.5,1621865952462,12 days ago,0.2876963557,0.5284875995,0.03593366809,0.3330665487,4.40E-07,,,,,,,
2286,0.1.182,1564487054498,2 years ago,0.2899309576,0.5954509546,0.006738158475,0.3112494736,4.39E-07,,,,,,,
2287,1.107.0,1622662913600,3 days ago,0.2811004774,0.5090232269,0.03350526471,0.3333333333,4.39E-07,,,,,,,
2288,1.3.0,1588092096221,,0.2877840357,0.6799666179,0.003740117142,0.2356714552,4.39E-07,,,,,,,
2289,1.16.0,1620432122574,,0.2729472728,0.5090232269,0.01021039448,0.3333333333,4.38E-07,,,,,,,
2290,1.1.0,1610573215684,5 months ago,0.2726507887,0.4914330316,0.04216794777,0.3156059928,4.38E-07,,,,,,,
2291,0.1.0,1575394375226,2 years ago,0.3051442252,0.6163465119,0.01141513602,0.3321284972,4.38E-07,,,,,,,
2292,3.5.5,1619010805090,,0.2735962759,0.5037780723,0.01656053593,0.3333333333,4.36E-07,,,,,,,
2293,0.41.0,1620509766014,,0.2675734613,0.4965611763,0.005538404936,0.3333333333,4.35E-07,,,,,,,
2294,1.1.0,1564513820670,2 years ago,0.258634495,0.8153738218,0.002734195538,0.0373296571,4.34E-07,,,,,,,
2295,1.1.0,1600791594312,8 months ago,0.2688455301,0.5213817524,0.0762138281,0.2450176128,4.34E-07,,,,,,,
